"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","con","sex","age","moliv","faliv","sib","cuz","roma","sibliv","cuzliv","orient","init","sibgen","cond","init.1","n_switch_so","n_switch_os","loc_so","loc_os","wtr_so_est","wtr_os_est","WTRos_1","WTRos_10","WTRos_2","WTRos_3","WTRos_4","WTRos_5","WTRos_6","WTRos_7","WTRos_8","WTRos_9","WTRso_1","WTRso_10","WTRso_2","WTRso_3","WTRso_4","WTRso_5","WTRso_6","WTRso_7","WTRso_8","WTRso_9","scenario","grateful","happy","obligated","want","scenario_val","log_scenario_val","mean_log_val"
"2013-12-18 15:02:01","2013-12-18 15:05:30","IP Address","173.15.149.161",NA,"209","true","2013-12-18 15:05:31","R_d1fezin9MIXNl6R",NA,NA,NA,NA,"1","1","15","1","1","1","1","1","1","1","2","tim",NA,"your closest friend","tim",1,1,6,6,0.533333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",6,6,6,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:56:57","2013-12-18 12:00:03","IP Address","64.134.234.116",NA,"186","false","2013-12-18 12:01:02","R_d429e5v6f2tbVKB",NA,NA,NA,NA,"1","1","13","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,7,9,0.4,0.133333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:58:29","2013-12-18 16:05:25","IP Address","24.140.110.238",NA,"416","true","2013-12-18 16:05:26","R_d5njd4JfVWOPyDz",NA,NA,NA,NA,"1","1","7","1","1","1","1","1","1","1","2","Jeremy","1","your oldest living sibling","Jeremy",1,1,6,5,0.533333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",6,6,5,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:47:03","2013-12-18 11:56:38","IP Address","24.140.133.51",NA,"575","true","2013-12-18 11:56:39","R_d5wEsLV3Shd1EVf",NA,NA,NA,NA,"1","1","31","1","2","2","1","2",NA,"1",NA,"Tim",NA,"your cousin","Tim",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S15",5,5,5,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 09:22:14","2013-12-18 15:29:36","IP Address","69.136.220.203",NA,"22042","true","2013-12-18 15:29:36","R_d5Yljbl7MsjvXx3",NA,NA,NA,NA,"1","1","20","1","1","1","1","1","1","1","2","L",NA,"your romantic partner","L",1,1,3,10,0.933333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,"S15",3,3,4,3,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:19","2013-12-18 11:53:57","IP Address","67.91.221.31",NA,"218","true","2013-12-18 11:53:57","R_d72qR2WuSvoISLH",NA,NA,NA,NA,"1","2","11","2","1","1","1","1","1","1","1",NA,NA,"a stranger","a stranger",1,0,7,1,0.4,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,"S15",4,4,4,3,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:47:35","2013-12-18 14:57:44","IP Address","69.68.36.146",NA,"609","true","2013-12-18 14:57:44","R_d9VTAXacX5imBkF",NA,NA,NA,NA,"1","2","12","1","1","1","1","1","1","1","1",NA,NA,"a stranger","a stranger",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"S15",6,6,4,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:03:43","2013-12-18 15:07:54","IP Address","161.107.18.136",NA,"251","true","2013-12-18 15:07:54","R_dbBOxo4OmK9vx1b",NA,NA,NA,NA,"1","1","9","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"S15",5,5,4,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:50:36","2013-12-18 14:57:34","IP Address","24.251.59.7",NA,"418","true","2013-12-18 14:57:35","R_dcAjMSJQZTzdX4p",NA,NA,NA,NA,"1","1","7","1","1","1","1","2","1","1",NA,"Miranda ",NA,"your cousin","Miranda ",1,1,8,9,0.266666666666667,0.133333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,"S15",4,3,1,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:01","2013-12-18 11:58:40","IP Address","71.23.12.162",NA,"519","true","2013-12-18 11:58:41","R_dcFIEd62Bc8tTwN",NA,NA,NA,NA,"1","2","37","2","3","1","1","2","1","1",NA,"Dennis",NA,"your cousin","Dennis",1,1,2,5,1.06666666666667,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S15",6,6,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:57:01","2013-12-18 12:00:02","IP Address","71.66.125.194",NA,"181","false","2013-12-18 12:01:02","R_dcXBXfWRVFv5bHD",NA,NA,NA,NA,"1","1","17","1","1","1","2","1","1",NA,"2","Helga","2","your oldest living sibling","Helga",0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:01","2013-12-18 11:56:24","IP Address","65.128.247.217",NA,"383","true","2013-12-18 11:56:24","R_dd3sTjYqOa9Os61",NA,NA,NA,NA,"1","1","29","1","2","1","1","1","1","1","2","chris",NA,"your closest friend","chris",1,1,4,4,0.8,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,"S15",4,4,5,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:23","2013-12-18 12:00:05","IP Address","76.68.51.70",NA,"582","false","2013-12-18 12:01:02","R_dgPGrd7n06HZfmd",NA,NA,NA,NA,"1","2","13","1","1","1","1","1","1","1","1","Karen",NA,"your mother","Karen",1,1,6,4,0.533333333333333,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:52:56","2013-12-18 11:58:25","IP Address","75.65.50.75",NA,"329","false","2013-12-18 12:01:02","R_dgviJcKbY34xgDr",NA,NA,NA,NA,"1","1","12","1","3","1","1","1","1","1","2","amanda",NA,"an acquaintance","amanda",1,1,8,4,0.266666666666667,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:58:45","2013-12-18 15:12:58","IP Address","67.172.27.18",NA,"853","false","2013-12-25 15:13:01","R_diMNx2PhpM6ZDCt",NA,NA,NA,NA,"1","1","5","1","1","1","1","1","1","1","1","Bruce",NA,"your closest friend","Bruce",0,0,1,1,1.13333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"S15",5,5,4,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:03:07","2013-12-18 15:11:53","IP Address","69.231.118.33",NA,"526","false","2013-12-25 15:11:55","R_din0JfimlHZzVrv",NA,NA,NA,NA,"1","1","44","1","1","1","1","1","1","1","2","Joe",NA,"your closest friend","Joe",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"S15",1,1,1,1,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:57:38","2013-12-18 12:00:05","IP Address","173.72.72.171",NA,"147","false","2013-12-18 12:01:03","R_dmL5nbRz1i8D9xX",NA,NA,NA,NA,"1","1","15","1","1","1","1","1","1","1","2","Ed",NA,"your closest friend","Ed",1,1,7,8,0.4,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 16:19:38","2013-12-18 16:23:06","IP Address","71.168.101.63",NA,"208","true","2013-12-18 16:23:06","R_dnBijjibealBccB",NA,NA,NA,NA,"1","2","11","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,1,10,10,0.0333333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"S15",5,5,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:50:08","2013-12-18 15:56:27","IP Address","67.160.212.239",NA,"379","true","2013-12-18 15:56:28","R_dnF4DHvJ5HPPv2R",NA,NA,NA,NA,"1","1","43","1","2","1","1","1","1","1","2","Phyl",NA,"your closest friend","Phyl",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S15",2,3,3,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:19:50","2013-12-18 15:24:46","IP Address","76.26.69.130",NA,"296","true","2013-12-18 15:24:47","R_doivX5ZI1VWU2l7",NA,NA,NA,NA,"1","1","18","1","2","2","1","2",NA,"1",NA,"Walter",NA,"your cousin","Walter",1,1,6,5,0.533333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",5,NA,4,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:14:26","2013-12-18 15:20:25","IP Address","71.149.241.128",NA,"359","true","2013-12-18 15:20:26","R_e4cIX19g9M5MbwF",NA,NA,NA,NA,"1","1","12","1","1","1","1","2","1","1",NA,"Anthony",NA,"an acquaintance","Anthony",1,1,4,4,0.8,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,"S15",5,6,4,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:51:48","2013-12-18 11:55:35","IP Address","98.198.229.56",NA,"227","true","2013-12-18 11:55:35","R_e4jxG4tPd0d8T89",NA,NA,NA,NA,"1","2","9","1","1","1","1","1","1","1","1","Cassie",NA,"an acquaintance","Cassie",1,1,7,7,0.4,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,"S15",4,4,4,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:03:55","2013-12-18 15:20:04","IP Address","199.117.39.34",NA,"969","true","2013-12-18 15:20:04","R_e5lHVho4HQvDPKZ",NA,NA,NA,NA,"1","2","8","1","1","1","1","1","1","1","1","Mikey",NA,"an acquaintance","Mikey",1,1,5,4,0.666666666666667,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S15",5,3,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:27:51","2013-12-18 15:30:04","IP Address","204.126.138.241",NA,"133","true","2013-12-18 15:30:04","R_e8NDPgdmc0vdx8F",NA,NA,NA,NA,"1","1","15","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,0,10,1,0.0333333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"S15",6,6,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:55:55","2013-12-18 15:03:34","IP Address","72.51.165.93",NA,"459","true","2013-12-18 15:03:34","R_e9fjwD1lvOt9eGV",NA,NA,NA,NA,"1","1","4","1","1","1","1","1","1","1","1","Brian","1","your oldest living sibling","Brian",0,1,1,10,1.13333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"S15",4,5,4,3,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:04:08","2013-12-18 15:14:10","IP Address","184.210.63.174",NA,"602","true","2013-12-18 15:14:10","R_e9uhV2wDNWQel6d",NA,NA,NA,NA,"1","1","16","1","1","1","1","1","1","1","2","Hanna",NA,"your cousin","Hanna",1,1,6,5,0.533333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",6,5,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:56:24","2013-12-18 11:59:01","IP Address","74.220.234.14",NA,"157","false","2013-12-18 12:01:03","R_eakNzeTkWcOECjj",NA,NA,NA,NA,"1","2","25","1","1","1","1","1","1","1","1","j",NA,"your romantic partner","j",1,1,3,4,0.933333333333333,0.8,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:02:27","2013-12-18 15:08:01","IP Address","108.216.160.174",NA,"334","true","2013-12-18 15:08:01","R_eboBU3BJv5h4RYV",NA,NA,NA,NA,"1","2","7","1","1","1","1","2","1","1",NA,"Lauren",NA,"your closest friend","Lauren",1,1,6,8,0.533333333333333,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,"S15",5,5,4,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:04:59","2013-12-18 15:17:50","IP Address","70.199.142.6",NA,"771","true","2013-12-18 15:17:50","R_eDopbIdoGlTmfhH",NA,NA,NA,NA,"1","2","14","1","1","1","1","2","1","1",NA,"Lindsey",NA,"your cousin","Lindsey",1,1,7,7,0.4,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,"S15",6,6,1,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:21","2013-12-18 11:56:29","IP Address","50.40.208.65",NA,"368","true","2013-12-18 11:56:29","R_eEStYjjG5WlJRXv",NA,NA,NA,NA,"1","1","7","1","1","1","1","1","1","1","2","Alex",NA,"an acquaintance","Alex",1,1,8,7,0.266666666666667,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,"S15",5,6,5,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:58:00","2013-12-18 15:03:49","IP Address","129.116.232.23",NA,"349","true","2013-12-18 15:03:49","R_eFNzfQimAzuJYJT",NA,NA,NA,NA,"1","2","8","1","1","1","1","1","1","1","1","Nancy",NA,"your mother","Nancy",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S15",4,4,4,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:01:24","2013-12-18 15:10:00","IP Address","162.204.18.66",NA,"516","true","2013-12-18 15:10:00","R_eg36iZrGJefj5C5",NA,NA,NA,NA,"1","2","15","1","1","1","1","1","1","1","1","Jonathan",NA,"your romantic partner","Jonathan",1,1,3,2,0.933333333333333,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S15",6,6,4,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:52:12","2013-12-18 15:08:02","IP Address","71.229.243.159",NA,"950","true","2013-12-18 15:08:03","R_egFa79fuSXtoHyd",NA,NA,NA,NA,"1","1","16","1","3","2","2","2",NA,NA,NA,"Leo",NA,"an acquaintance","Leo",1,1,6,6,0.533333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",5,4,5,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:16","2013-12-18 11:58:45","IP Address","75.4.16.168",NA,"509","true","2013-12-18 11:58:45","R_ehWtLvNbRobfQTb",NA,NA,NA,NA,"1","2","22","1","1","1","1","1","1","1","1","Rene",NA,"your romantic partner","Rene",1,1,3,5,0.933333333333333,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S15",6,6,3,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:47:34","2013-12-18 14:53:42","IP Address","50.180.46.138",NA,"368","true","2013-12-18 14:53:43","R_eIDlozxzNQ7OQG9",NA,NA,NA,NA,"1","1","14","1","1","1","1","1","1","1","1","Charles",NA,"your romantic partner","Charles",1,1,7,5,0.4,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,"S15",6,6,1,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 14:47:09","2013-12-18 14:50:25","IP Address","173.51.115.33",NA,"196","false","2013-12-25 14:50:30","R_eIG8TqvyCwa8oZv",NA,NA,NA,NA,"1","1","7","1","3","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,0,10,1,0.0333333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:02:34","2013-12-18 15:11:05","IP Address","96.35.210.217",NA,"511","true","2013-12-18 15:11:05","R_eIGOxRE8o9A8MDj",NA,NA,NA,NA,"1","2","14","1","1","1","1","1","1","1","1","Kenneth",NA,"your cousin","Kenneth",1,1,2,8,1.06666666666667,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,"S15",6,6,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:30:12","2013-12-18 15:34:57","IP Address","24.74.76.72",NA,"285","true","2013-12-18 15:34:58","R_eKVcOjoysn9GWod",NA,NA,NA,NA,"1","1","13","1","1","1","1","1","1","1","2","kat",NA,"your romantic partner","kat",1,1,3,3,0.933333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"S15",5,5,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:16:01","2013-12-18 15:41:19","IP Address","12.204.222.254",NA,"1518","true","2013-12-18 15:41:20","R_el0adHNaNeRqiwt",NA,NA,NA,NA,"1","1","18","1","1","1","1","1","1","1","2","Matt",NA,"an acquaintance","Matt",1,1,6,7,0.533333333333333,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",5,5,6,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:08:59","2013-12-18 15:18:55","IP Address","99.22.184.17",NA,"596","true","2013-12-18 15:18:55","R_eL1TSL1lPlWDszP",NA,NA,NA,NA,"1","1","29","2","2","1","2","2","1",NA,NA,"Higgins",NA,"an acquaintance","Higgins",1,1,6,6,0.533333333333333,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",5,5,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 09:04:44","2013-12-18 15:09:19","IP Address","71.177.196.99",NA,"21875","true","2013-12-18 15:09:19","R_eLO5WMPv9zHEIvz",NA,NA,NA,NA,"1","1","6","1","1","1","1","1","1","1","1","Ericson",NA,"your closest friend","Ericson",0,1,1,3,1.13333333333333,0.933333333333333,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"S15",5,5,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:49:13","2013-12-18 11:55:20","IP Address","76.224.178.21",NA,"367","true","2013-12-18 11:55:21","R_em4aJAQdsDxB52d",NA,NA,NA,NA,"1","1","15","1","1","1","1","1","1","1","2","Daenna",NA,"your closest friend","Daenna",1,1,2,2,1.06666666666667,1.06666666666667,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S15",6,5,4,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:09:14","2013-12-18 15:18:18","IP Address","173.168.28.93",NA,"544","true","2013-12-18 15:18:18","R_eMcXDjEVlzeU9qR",NA,NA,NA,NA,"1","2","20","2","2","1","1","1","1","1","1",NA,NA,"a stranger","a stranger",1,1,9,10,0.133333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"S15",5,5,4,4,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:00:30","2013-12-18 15:06:03","IP Address","108.59.212.230",NA,"333","true","2013-12-18 15:06:03","R_eP41mMFvoQN0I9T",NA,NA,NA,NA,"1","2","14","1","1","1","1","1","1","1","1","crystal","2","your oldest living sibling","crystal",0,0,1,NA,1.13333333333333,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"S15",5,5,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:02:04","2013-12-18 15:07:33","IP Address","99.170.116.225",NA,"329","true","2013-12-18 15:07:33","R_ePQ6ssoUHZRQqgd",NA,NA,NA,NA,"1","1","15","1","1","1","1","2","1","1",NA,"Nolan",NA,"your cousin","Nolan",1,1,8,8,0.266666666666667,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"S15",3,3,3,3,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:15","2013-12-18 11:57:18","IP Address","68.34.30.180",NA,"423","true","2013-12-18 11:57:19","R_eQasKLxjl3dA8Rv",NA,NA,NA,NA,"1","1","12","1","1","1","1","2","1","1",NA,NA,NA,"a stranger","a stranger",1,1,8,10,0.266666666666667,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"S15",5,5,5,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:56:11","2013-12-18 11:59:54","IP Address","174.32.27.118",NA,"223","false","2013-12-18 12:00:47","R_eQf7hwdV1p14tpj",NA,NA,NA,NA,"1","2","34","1","2","1","1","1","1","1","1","Sammie",NA,"your mother","Sammie",1,1,6,7,0.533333333333333,0.4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:04:15","2013-12-18 15:28:43","IP Address","69.204.125.53",NA,"1468","true","2013-12-18 15:28:44","R_eQo97pV8K3nzVfD",NA,NA,NA,NA,"1","1","19","1","1","1","1","1","1","1","1","Michael",NA,"an acquaintance","Michael",1,1,2,3,1.06666666666667,0.933333333333333,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"S15",5,5,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:48:17","2013-12-18 11:54:51","IP Address","76.125.123.241",NA,"394","true","2013-12-18 11:54:52","R_eRlSH8OI6hVni6N",NA,NA,NA,NA,"1","1","17","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",0,1,1,10,1.13333333333333,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,"S15",4,4,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:25:02","2013-12-18 15:34:15","IP Address","68.64.115.201",NA,"553","true","2013-12-18 15:34:16","R_ete30nZRrVXVlIx",NA,NA,NA,NA,"1","2","35","1","2","1","1","1","1","1","1",NA,NA,"a stranger","a stranger",1,1,8,10,0.266666666666667,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"S15",6,5,5,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:35:32","2013-12-18 15:39:15","IP Address","68.185.167.217",NA,"223","true","2013-12-18 15:39:16","R_etvg28njwPOBX4F",NA,NA,NA,NA,"1","2","13","1","1","2","1","2",NA,"1",NA,"denita",NA,"an acquaintance","denita",1,1,10,9,0.0333333333333333,0.133333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"S15",6,6,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:51:58","2013-12-18 11:54:52","IP Address","207.177.124.36",NA,"174","false","2013-12-18 12:00:47","R_eUOJ10KXlaEJKwl",NA,NA,NA,NA,"1","2","4","1","1","1","1","1","1","1","1","Nathon",NA,"your romantic partner","Nathon",0,0,1,1,1.13333333333333,1.13333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:02:24","2013-12-18 15:08:30","IP Address","206.174.81.145",NA,"366","true","2013-12-18 15:08:30","R_eUQlWONrHNcDuND",NA,NA,NA,NA,"1","2","14","1","2","1","1","1","1","1","1","Nicole",NA,"an acquaintance","Nicole",1,1,8,10,0.266666666666667,0.0333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"S15",6,4,1,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:47:07","2013-12-18 12:00:10","IP Address","72.241.230.199",NA,"783","false","2013-12-18 12:00:47","R_eVSA7tca8q2vtMF",NA,NA,NA,NA,"1","1","19","1","1","1","1","1","1","1","2","Josef",NA,"your closest friend","Josef",1,1,5,6,0.666666666666667,0.533333333333333,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,"S15",6,6,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:50:27","2013-12-18 11:59:15","IP Address","108.198.29.126",NA,"528","true","2013-12-18 11:59:15","R_eVx5bEXQiFYCwUB",NA,NA,NA,NA,"1","2","13","1","1","1","1","1","1","1","1","Kevi","1","your oldest living sibling","Kevi",1,0,8,NA,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"S15",5,5,3,5,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:04:10","2013-12-18 15:14:25","IP Address","108.249.132.57",NA,"615","true","2013-12-18 15:14:25","R_eWZlDaZe3rUhdaJ",NA,NA,NA,NA,"1","2","15","1","1","1","1","1","1","1","1",NA,NA,"a stranger","a stranger",0,0,NA,1,0,1.13333333333333,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"S15",6,6,6,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:13:14","2013-12-18 15:21:28","IP Address","69.141.131.14",NA,"494","true","2013-12-18 15:21:28","R_eXK5ARq1gFyOWdD",NA,NA,NA,NA,"1","1","11","1","1","1","1","2","1","1",NA,"Julie",NA,"your closest friend","Julie",1,1,4,5,0.8,0.666666666666667,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,"S15",5,5,5,6,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 11:56:13","2013-12-18 12:00:07","IP Address","208.102.22.6",NA,"234","false","2013-12-18 12:00:47","R_ey8wGgJ2g4HxTSd",NA,NA,NA,NA,"1","2","14","1","2","1","1","2","1","1",NA,"nicole","2","your oldest living sibling","nicole",1,1,8,8,0.266666666666667,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,"S15",NA,NA,NA,NA,810344.265769231,5.90866956327368,3.82169458225261
"2013-12-18 15:52:04","2013-12-18 15:59:26","IP Address","99.88.133.4",NA,"442","true","2013-12-18 15:59:27","R_eY9xtKjAETGSF1P",NA,NA,NA,NA,"1","1","6","1","1","1","1","1","1","1","2",NA,NA,"a stranger","a stranger",1,1,7,8,0.4,0.266666666666667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,"S15",4,4,3,3,810344.265769231,5.90866956327368,3.82169458225261
